"geo_label_city","geo_fips_code","date_label","COVID-19 Deaths","Diabetes Deaths","Deaths from All Causes","Life Expectancy","Uninsured, All Ages","Uninsured, Child","Dental Care","Prenatal Care","People with Disabilities","Teen Asthma","All Cancer Deaths","Breast Cancer Deaths","Lung Cancer Deaths","Cardiovascular Disease Deaths","Heart Disease Deaths","High Blood Pressure","Diabetes","Adult Obesity","Teen Obesity","Adult Physical Inactivity","Teen Physical Activity Levels","Teen Physical Inactivity","Teen Physical Education","Teen Computer Time","Teen TV Time","Teen Soda","Teen Breakfast","Flu Vaccinations, Medicare","Pneumonia or Influenza Deaths","New Tuberculosis Cases","HIV-Related Deaths","HIV/AIDS Prevalence","New Chlamydia Cases","Syphilis Prevalence","Syphilis, Newborns","New Gonorrhea Cases","Maternal Deaths","Infant Deaths","Low Birthweight","Teen Births","Teen Birth Control","Opioid Overdose Deaths","Adult Binge Drinking","Drug Overdose Deaths","Adult Smoking","Teen Smoking","Teen Alcohol","Teen Marijuana","Adult Mental Distress","Suicide","Teen Mental Distress","Teen Suicidal Ideation","Electronic Bullying","School Bullying","Child Lead Testing","Child Lead Levels 5+ mcg/dL","Child Lead Levels 10+ mcg/dL","Housing Lead Risk","Injury Deaths","Gun Deaths (Firearms)","Motor Vehicle Deaths","Police Killings","Racial Disparity in Police Killings","Violent Crime","Homicides","Weapons in School","Fighting in School","Vacant Housing Units","Owner Occupied Housing","Renters vs. Owners","Preschool Enrollment","College Graduates","Poverty in All Ages","Poverty and Near Poverty in All Ages","Poverty in Children","Per-capita Household Income","Households with Higher-Incomes","Public Assistance","Unemployment","Service Workers","Excessive Housing Cost","Household Income Inequality","Income Inequality","Racial Segregation, White and Non-White","Racial Segregation, White and Black","Racial Segregation, White and Asian","Racial Segregation, White and Hispanic","Limited Supermarket Access","Walking to Work","Riding Bike to Work","Lack of Car","Public Transportation Use","Drives Alone to Work","Longer Driving Commute Time","Poor Air Quality","Hazardous Air Quality","Single-Parent Families","Population Density","Children","Seniors","Minority Population","Primarily Speak English","Primarily Speak Chinese","Primarily Speak Spanish","Foreign Born Population","Homelessness, Non-White","Homelessness, Children","Homelessness and Vacant Housing","Colorectal Cancer Deaths","Prostate Cancer Deaths","Preterm Births","Premature Death","COVID-19 Vaccination, Adults","COVID-19 Vaccination, Seniors"
"Cleveland",3916000,2014,NA,32.24619237,1017.249045,73.37359601,15.94885006,4.009861029,48.8,61.50286342,19.04490393,NA,222.1367412,29.60730829,67.00781046,328.2206257,257.9989075,39.1,17.1,41.9,18,34.3,71.7,30.1,NA,42.5,35.5,24.2,23.8,48,17.37492811,2.4,3.752773937,387.3,718.6,5.7,0,254.5,36.36914684,13.15296282,13.56863634,54.04212221,19.7,29.54610358,15.1,36.05569028,27.8,8.5,27.9,24.2,17.3,12.84422662,36,15.8,13.8,16.1,24.42652878,12.14836134,3.091634946,65.97147958,58.75079256,24.82350238,6.573829774,2.271063792,1.447060827,1334.345371,23.61141195,19.2,42.5,21.49112682,43.50975098,1.298335379,45.27887169,15.18158676,35.87126603,61.20551148,53.5063409,17436,25.78877888,35.56135614,19.21287936,49.89365449,NA,-0.414011401,0.5078,55.16863123,68.72279294,59.27419147,40.71573401,49.32979145,4.820398158,0.692298612,25.30393039,10.58376674,70.58251686,NA,48.21917808,3.561643836,20.19621962,5046.709152,23.51127478,12.44229994,65.71277741,NA,NA,NA,4.749894163,NA,NA,NA,19.39565429,30.42890434,NA,11383.32816,NA,NA
"Chicago",1714000,2014,NA,23.36461678,747.4309233,78.13679018,18.70176045,4.531112699,56.2,76.73228633,10.77579362,21.8,176.2844429,22.88262157,43.2431231,249.5251315,193.7528065,29.1,11.2,30.7,14.6,26.7,64.6,21.5,41.3,45,36.9,23.1,21.4,48,17.23334363,3.9,4.2261268,538.8,711.3,13.8,35.9,197.7,18.05233372,7.351217225,9.510425958,34.51525783,17.6,10.86560787,20.1,14.16226555,19.6,10.7,37.3,28.5,12.3,7.169437706,32.5,13.9,10.5,13,4.22687879,7.417303168,2.378532222,53.65164341,29.65690574,15.08217052,5.600898536,0.692000912,1.26439354,884.2852428,15.16250068,15.4,39.3,13.61622774,44.65815019,1.239232919,53.75501598,34.89672321,22.72203831,44.27743401,33.70152511,28623,48.47336146,20.11422695,13.15091649,38.80083204,NA,-0.071759253,0.5195,61.21642895,82.88980198,44.61036332,60.52652359,19.27676185,6.694075393,1.433351449,26.86724422,27.21165998,49.87043197,NA,63.83561644,2.191780822,13.80073851,11916.496,22.48249655,10.71618162,67.83490279,NA,NA,NA,20.92285358,NA,NA,NA,18.46982963,25.89491507,NA,6975.174279,NA,NA
"Charlotte",3712000,2014,NA,18.38752458,695.1949017,79.79591151,17.32134093,7.031611812,61.6,71.54852781,8.969374956,22.7,151.2742693,23.96273162,37.03808837,187.8688594,133.6417528,31.8,9.2,27.8,11.8,19.9,54.9,17.6,60.2,39.5,36.8,20.4,16.6,56,15.50423986,2.2,4.235899102,580.8,624.2,17.9,0,225.8,14.93672261,6.055522939,9.44375034,24.68225001,12.1,5.709173321,15.8,8.746774997,17.7,9.7,34.3,29.2,11.7,9.504164483,29.4,13.8,10.1,16.2,12.25869532,0.554420776,0.136173524,6.198024869,29.60341248,10.64278165,8.020562974,0.291570691,0.069698909,589.7894309,6.282102189,13.4,26.3,8.976124186,55.40551846,0.804874366,49.4902727,40.65792993,17.2954832,36.59739779,24.17159639,31844,52.86816258,13.9531148,10.82667849,34.23655268,NA,0.009323494,0.5052,48.23600993,54.081268,42.79475772,54.03238367,62.74782843,2.185723043,0.282991946,7.889496846,3.870727376,76.44428943,NA,33.97260274,0.547945205,14.15056138,2602.83203,24.81766427,9.000951205,56.09551798,NA,NA,NA,15.25515386,NA,NA,NA,12.75936411,21.37145851,NA,5413.585596,NA,NA
"Boston",2507000,2014,NA,18.85773674,649.2881913,80.83710052,5.077325817,1.473412669,65.8,85.41307086,11.86958012,23.2,156.1771057,16.88038822,37.83837347,165.8491118,124.7113807,24.6,8.6,24,13.9,19.9,70.9,23.3,58.3,41.5,34.8,16.8,13.5,49,14.60691872,6.6,2.726925897,847.4,488.2,11.1,21.3,141.3,10.96659575,5.011643212,8.685214558,11.30254811,18.3,15.64247538,20.1,19.89121798,17.8,7.9,31.7,25.6,13.6,5.06962351,30.1,12.2,9.2,12.8,57.59452145,1.879672481,0.398718405,60.08769846,34.47688765,4.39754127,3.907202728,NA,NA,725.6885178,4.514939635,12.1,21.2,8.204556666,34.15999236,1.927401123,59.71972691,44.59122455,21.94878433,38.46259336,29.9198753,34770,53.22874703,19.98551025,10.03227448,31.47074927,NA,-0.013836919,0.5391,51.68445559,71.38200163,37.7408622,55.11445936,17.46198604,14.6792211,1.934745452,35.49074089,33.28042974,39.09626419,NA,35.89041096,0,13.03480725,13248.35494,16.65071905,10.40722708,53.96579705,NA,NA,NA,27.04043503,NA,NA,NA,13.78930499,21.70460142,NA,5153.61305,NA,NA
"Baltimore",2404000,2014,NA,31.65404462,1073.987047,73.56643569,11.64515391,4.548108936,59.8,60.46942557,15.36794981,33.3,224.8446647,27.89169474,60.98788411,343.5107962,264.2349351,37.6,13.5,34.9,17.1,25.9,70.3,28.9,66.7,35.7,43.5,23.3,19,45,25.04808454,3.7,15.88757485,1995.5,1177,30.8,101.5,351.6,28.06820574,10.67695482,11.81224862,40.34794486,21.2,35.64282619,14.5,41.5709929,23.3,7,26.2,24.7,14.1,8.915360696,29.4,14.4,9.7,12.1,30.52111699,1.19146578,0.121917429,57.92516628,37.15576731,31.349906,8.270559733,1.231462386,-0.164091643,1338.544665,33.75923828,19.4,33.5,18.34568875,47.23424108,1.117108219,49.97625267,27.68062277,24.20766762,45.34577846,34.61853915,25062,43.19397883,25.79723548,13.92396155,37.27134883,NA,-0.16375737,0.5056,62.12861906,68.61133788,41.91908614,48.3650858,34.89986863,6.696064331,0.820073393,30.01833105,18.20896882,60.40347156,NA,35.89041096,0,17.70597658,7687.699878,21.22933577,11.91619086,71.92027268,NA,NA,NA,7.49689444,NA,NA,NA,21.23414797,31.98559667,NA,11399.21187,NA,NA
"Austin",4805000,2014,NA,16.26045366,676.8205692,80.36088912,19.66294423,10.14660514,62.4,76.01473417,8.787816375,NA,136.5506857,19.95539735,28.88940566,182.0302672,132.4102425,23.4,7.7,25.3,NA,20.3,NA,NA,NA,NA,NA,NA,NA,51,11.49588232,4.3,1.831521166,450.8,635.9,16.8,6.1,191.6,17.02055232,4.543506215,7.57823447,32.65445876,NA,4.276205119,21.4,12.71768249,14.1,NA,NA,NA,10.1,12.53193168,NA,NA,NA,NA,10.60468243,1.566287526,NA,5.758113706,53.94455871,7.5140553,10.41661987,0.657336347,4.765700562,396.1616242,2.963455953,NA,NA,7.814219502,44.84894957,1.229706625,44.66063348,46.01391241,19.04609733,37.17375146,26.64885427,32672,54.38512413,10.99802782,6.773623112,31.81035852,NA,0.031569408,0.4868,42.45886212,56.32473488,40.73125748,48.96081663,63.14366606,2.616762016,1.428402125,6.68914778,4.227889288,73.00063566,NA,31.78082192,0,10.67649562,2901.073287,21.83164433,7.338426184,51.34260106,NA,NA,NA,18.41109535,NA,NA,NA,10.87065012,16.24080437,NA,4696.476001,NA,NA
"U.S. Total",NA,2013,NA,21.2,731.9,NA,8.835785363,5.077538864,64.4,70.99466253,12.61627526,21,163.2,20.8,43.4,221.7,169.8,32.4,10.5,28.9,13.7,23.7,52.7,15.2,52,41.3,32.5,27,13.7,48,15.9,3.5,2.1,341.5,531,6.6,12.79,126.1,NA,NA,8.759167801,33.82641432,13.7,7.9,16,13.8,17.4,15.7,34.9,23.4,11.5,12.7,29.9,NA,14.8,19.6,17.38766927,2.226679977,0.508488689,17.52012418,39.4,10.4,10.9,NA,NA,369.1,5.2,17.9,24.7,12.13203887,63.99214141,0.562691884,48.3160916,32.14554195,13.42242589,30.8630713,18.51962118,34103,59.53264635,12.37519631,5.327485454,39.84913801,NA,0.103283986,0.4823,48.92653215,58.74171617,43.86869084,51.6563172,66.02870841,2.66728004,0.548428138,8.608854937,5.002861772,76.33084156,NA,45.26348164,3.445394166,10.78912834,NA,22.61468761,15.64032672,39.29728627,NA,NA,NA,13.55471786,NA,NA,NA,14.6,7.8,NA,NA,NA,NA
"Las Vegas",3240000,2013,NA,11.4153312,747.6106462,NA,21.88325311,15.05357961,56.1,67.54867698,12.65131405,25.3,164.3887003,22.37311242,46.54190575,236.3840624,192.3845704,30.3,11,30.6,12.1,26.2,42.1,NA,NA,38.9,30.8,NA,NA,36,21.69699897,3.7,2.999038858,367.8,458.3,8.1,7.7,111.3,9.383583847,NA,8.390104597,30.39644993,NA,14.11803485,15.8,20.17417404,20.6,7.8,31.8,15.9,12.5,17.4336798,NA,16.1,NA,NA,NA,NA,NA,1.523346859,39.30600351,12.77730549,9.793588782,1.378445523,8.002667723,758.0367289,5.665563197,NA,NA,14.32702091,52.53547506,0.903475697,34.15023031,21.58612331,17.70897129,39.15042404,25.97483536,25555,50.856424,14.77067364,13.08797895,46.75542236,NA,-0.043400912,0.4564,35.24966049,36.6868687,23.15658656,46.03620876,49.18581349,1.756217998,0.470498721,10.02126391,4.350172167,77.38384078,NA,70.95890411,10.4109589,14.23931054,4398.293077,24.53708276,13.25430692,53.72585389,NA,NA,NA,21.27000283,NA,NA,NA,17.16209326,21.07620175,NA,6260.59357,NA,NA
"Louisville",2148006,2013,NA,24.49174697,849.1054963,NA,12.82230268,4.2264226,60.2,80.27627457,15.37333672,NA,190.3113737,23.66166182,59.74269953,215.8533636,165.8810216,36.3,11.9,32.9,NA,28.1,NA,NA,NA,NA,NA,NA,NA,52,18.41666347,2.8,2.563341443,391.4,652.3,8.3,20.1,242.1,35.87290741,NA,8.953691344,33.50048333,NA,13.04960216,14.4,25.25697508,25.5,NA,NA,NA,13.3,15.38602209,NA,NA,NA,NA,0.912145943,9.210526316,3.195488722,25.57529602,50.65387274,15.25784905,11.87421063,0.404668253,0.559108298,542.9729408,8.333710358,NA,NA,10.50511923,60.75442856,0.645970547,43.5123791,27.40511677,18.41132319,38.31620922,26.72935245,26621,45.39241893,17.2891581,10.24897168,40.79001294,NA,-0.113568924,0.4871,45.37437708,54.70927544,52.80112256,43.35442973,57.26507781,2.149428876,0.394667093,11.28127784,3.076370079,81.7690671,NA,58.08219178,0.273972603,14.13868929,1862.46024,23.3208752,13.0990389,32.11393253,NA,NA,NA,6.745388453,NA,NA,NA,15.80644128,19.91586121,NA,8078.366853,NA,NA
"Washington",1150000,2013,NA,20.25835469,758.7639371,NA,6.42066089,2.439748694,69.1,66.1094043,11.12289751,31,177.870636,29.80901974,40.22782688,265.0425525,214.6460537,28.3,8.9,24.2,14.8,19.6,71.9,27.7,NA,40.4,40.1,23.4,18,39,12.51605771,5.7,12.95683673,2619.2,986.6,25.8,21.5,381.2,30.57828941,NA,9.633190883,32.85709561,17,8.441082064,21.9,15.2840907,18.3,12.5,31.4,32.2,11,6.758817689,25.5,14.7,7.9,10.9,28.19861322,1.145263158,0.210526316,49.2194097,32.89815353,9.551650093,5.638389156,1.443661819,2.286428349,1218.967003,11.48689381,20,37.6,11.0981456,41.58255894,1.404854404,78.08662799,53.39118768,18.24121944,31.91821487,27.53144359,46502,61.26357908,14.97933923,10.56612888,22.16684365,NA,0.137886805,0.5295,61.08982095,71.38361149,26.60087716,47.67506889,33.66782732,12.38050748,3.876662067,36.21898547,38.04425168,33.97516412,NA,44.38356164,0.273972603,11.45522876,10380.87374,17.04006085,11.31748867,64.62501736,NA,NA,NA,13.98468763,NA,NA,NA,15.34012076,32.40682031,NA,7111.038078,NA,NA
"Tucson",477000,2013,NA,39.69732601,1012.792714,NA,17.54973506,12.04007571,57,NA,14.22818555,NA,210.9421653,26.52086302,50.85353442,285.9590002,215.7059154,28.4,9.5,29.3,NA,22.1,NA,NA,NA,NA,NA,NA,NA,48,17.82310216,2.4,2.45998805,252.5,521.9,5.3,16.7,79.9,21.20949448,NA,7.334376978,46.06801003,NA,23.3741258,14.3,33.81854563,19.1,NA,NA,NA,13.4,23.88706663,NA,NA,NA,NA,8.186041472,0.727994705,0.132362674,9.117726856,67.94578154,18.59176137,14.46997047,1.615935525,-1.052184124,640.930491,8.81864336,NA,NA,12.00049955,49.57693268,1.017067104,37.26793491,25.03675705,25.11724587,49.80525262,34.02709567,20437,36.88099794,19.76010688,12.07303832,41.63531588,NA,-0.231446455,0.4629,41.18859846,37.38767998,30.09215846,47.34026686,56.87050952,3.266367331,2.958010187,12.29904914,3.955845032,73.9453742,NA,43.01369863,2.191780822,13.63554059,2315.881675,22.02022357,12.63563485,53.70330514,NA,NA,NA,14.90731024,NA,NA,NA,16.60950834,28.72151631,NA,9134.148583,NA,NA
"Seattle",5363000,2013,NA,21.11738283,645.8571054,NA,10.41201597,3.874074825,72.6,82.59682337,9.097313917,21.5,156.2531747,21.59579174,34.22168552,178.7977834,132.0295433,25.2,6.7,22.1,7.8,13.1,54.3,16,71.6,29.1,19.3,11.9,11,49,8.816729623,5.5,2.585793253,364.9,331.8,8.4,0,86.8,NA,NA,6.62355894,8.676461042,7,12.06727622,20.3,18.06405689,12.2,6.2,24,22.9,9.7,13.52284167,21.2,10.1,9.2,12.4,1.783395081,0.958221541,0.22997317,37.96605051,37.84354094,7.200586428,4.772765038,0.517737693,-0.540627041,584.6170121,2.984004063,NA,14.1,6.574018748,46.19904959,1.164546693,61.06117254,57.91863247,13.98357362,26.53783298,14.73196395,44167,61.63839049,10.79698235,6.516136701,25.11890011,NA,0.144906506,0.4867,36.45932841,56.7674191,41.72436998,31.7968246,27.53074235,9.286388828,3.703377394,16.26493181,19.58018661,51.01773359,NA,40.82191781,1.643835616,5.575231585,7598.643656,15.49361135,11.34718194,33.79524967,NA,NA,NA,17.9832249,NA,NA,NA,12.26382029,21.73794891,NA,4753.16638,NA,NA
"San Jose",668000,2013,NA,26.52881839,528.7538827,NA,12.4873333,4.124910636,67.3,82.0259481,8.245972091,NA,132.0011482,17.09562375,28.3509319,162.7377617,110.7881511,25.5,9,20.7,NA,21.4,NA,NA,NA,NA,NA,NA,NA,48,13.6839159,9.7,0.923033271,200.6,348.3,7.8,4.3,59.9,NA,NA,6.854658385,19.91409167,NA,2.669418289,14.6,8.786580074,12.6,NA,NA,NA,10.6,7.238621876,NA,NA,NA,NA,14.3691188,1.043860881,0.224687544,8.668878633,24.90242135,4.774213249,6.53040781,0.608160048,-0.472815027,324.0460297,4.141085882,NA,NA,3.601324697,57.42343456,0.741449301,51.69537625,38.18088363,11.76083117,27.61318795,14.37817687,34992,68.85770033,8.135641244,9.798007721,35.46304203,NA,0.276994307,0.4458,43.55758399,42.98979705,49.90189092,48.85969868,33.32812099,1.581140488,0.901500916,5.49030214,3.705473661,77.65017267,NA,43.56164384,2.191780822,10.524367,5587.376999,23.98207478,10.91471328,72.52017601,NA,NA,NA,38.73073647,NA,NA,NA,11.14500557,15.48813027,NA,3789.613737,NA,NA
"San Francisco",667000,2013,NA,12.18533751,545.7547225,NA,10.00563968,3.437082988,68.3,88.66681554,10.45972481,20,138.1274839,17.28278157,31.24199902,155.6980982,112.3141303,25.5,8.7,18.4,7.8,19.9,63.6,21.3,48.4,41.5,21.5,9.7,12.4,42,12.22221833,12.7,6.152625794,1792.9,607.7,59.8,0,300.3,NA,NA,6.997257431,9.911361805,10.8,7.442530148,17,15.10581288,13,7.5,18.6,16.3,9.8,7.681198382,26.3,12.9,12.4,13,18.00875878,2.136049951,0.306714865,58.65189032,27.814539,3.762873024,3.549344269,0.571454042,8.212477851,847.1415568,3.908259488,9.2,17.2,8.327069942,36.60472663,1.731887633,69.9338502,52.91880427,13.28086113,28.25186656,12.7462043,49986,64.66751903,6.203272636,7.588353883,26.51380079,NA,0.205832607,0.5156,36.92005408,56.74392087,42.49041251,44.89879695,10.93336371,10.25029014,3.8005562,30.39916063,32.89508836,36.16418858,NA,30.4109589,0.547945205,5.607570406,17687.7022,13.4111392,14.0003522,58.58405543,NA,NA,NA,35.52441766,NA,NA,NA,12.61289563,14.82845209,NA,4390.662633,NA,NA
"San Diego",666000,2013,NA,18.30471728,591.0377474,NA,15.74467759,7.804136446,64.5,86.5871198,8.689260077,18.3,149.3836756,19.09252153,32.55171172,185.6305565,139.3224563,24.6,8.7,21.6,11.5,20.4,50.7,15.9,44.7,40.2,27.9,13.7,13.9,40,9.508078712,6.4,2.457097092,418.3,457.2,10.4,6.9,87.8,5.199790118,NA,6.783750222,19.93623449,16.7,7.258041826,18.4,12.91985556,13.5,8.9,28.7,21.9,11.2,12.82316977,29.6,13.4,14.4,15.4,16.80989821,1.690536621,0.176758521,11.7275709,29.54814864,5.921876602,5.605298606,1.064152052,3.570709966,393.0168546,2.965251349,10.9,21.3,7.567239051,47.50051662,1.105240261,55.42332741,42.33048295,15.78799552,33.106893,21.18877035,33789,61.03210535,6.867343382,9.159279731,32.02538229,NA,0.125632724,0.4722,47.30427558,58.34701889,48.09021635,56.97333539,34.94407494,3.020176179,1.000423831,7.421949198,3.958397492,74.86012056,NA,84.65753425,10.1369863,10.02277286,4125.334373,21.2282428,11.23778429,56.3538848,NA,NA,NA,26.29581591,NA,NA,NA,13.01605567,21.73855456,NA,4251.565566,NA,NA
"San Antonio",4865000,2013,NA,30.84116514,833.0024336,NA,20.5846616,10.38385459,58.8,70.21637122,13.77654093,NA,169.9183665,21.74169683,35.41378033,252.9220491,193.1094066,30.2,13.1,32.4,NA,29,NA,NA,NA,NA,NA,NA,NA,37,12.59901549,4.1,3.754176169,350.3,649.3,16.1,63.4,168.8,41.55909114,NA,9.12828005,47.84948759,NA,6.569039478,16.2,12.94777221,15.4,NA,NA,NA,10.9,11.82070519,NA,NA,NA,NA,12.62324108,3.194054826,NA,11.12541123,46.19253593,11.71646568,12.61021143,0.911753531,5.088794952,630.6953152,7.391513994,NA,NA,9.022604422,55.02634139,0.817311445,42.22522697,24.90018295,20.14509253,43.42170538,28.96288317,22784,46.60948868,17.01544136,8.391701098,40.49637008,NA,-0.097532315,0.4595,42.76829272,46.34684391,39.23526322,46.22348968,69.59713346,1.924298562,0.263936049,9.270392116,3.274290339,79.03377156,NA,39.45205479,4.657534247,15.55308652,3005.723142,26.14104709,10.97457988,73.70376733,NA,NA,NA,14.163824,NA,NA,NA,17.50444943,19.20923737,NA,7337.244132,NA,NA
"Portland",4159000,2013,NA,28.38018611,868.6920002,NA,14.45718827,4.346826127,66.5,78.49350046,12.13351738,18.6,202.7796068,23.8687553,48.89944215,225.8155378,160.1085262,25.9,8,24.4,8.7,15.1,54.8,14.3,56.3,41.4,14.9,6.9,12.1,43,9.87220379,4,2.690896791,465,513.8,20.9,0,102.3,14.27260679,NA,6.342301088,20.95352478,9.8,12.34804928,21.4,20.11358831,18.5,6.5,32.7,26.8,12,19.56338271,33.7,15.8,16,18.3,NA,NA,NA,39.76838595,48.53186118,9.583470035,7.017188436,0.581133163,2.889157632,482.8150035,3.537088913,10.9,20.4,5.730167393,52.76483534,0.895201593,52.79529214,44.4383602,18.3248712,36.72372949,23.7359348,32438,52.48210639,20.63128259,9.439638421,33.22196614,NA,-0.008918056,0.4883,27.09829673,46.98147516,31.10780764,33.46289389,41.76057977,5.743264083,6.284150344,15.02151199,11.81638437,57.95404739,NA,23.41597796,1.377410468,8.712651427,4516.101229,18.79389546,10.96025677,28.20843457,NA,NA,NA,14.02895607,NA,NA,NA,18.14679594,25.07149517,NA,6464.301285,NA,NA
